ZIP,X_COORD,Y_COORD,ZIP_OFFER_NUM,ZIP_OFFER_NUM_LVL,ZIP_RATE_AVG,ZIP_RATE_AVG_LVL,GROUP,LON,LAT
109,-8.265191807183404,5.057062127054255,669,0.6507277712385011,8.596489496994659,1,8,-74.24748126572301,41.30249237830775
180,-8.398983760069557,4.964099627355254,2803,0.7938802248154481,8.59629684835405,1,8,-75.4493548274213,40.67212380080903
108,-8.214083039447697,5.000863091329936,63,0.4158883083359671,8.582364825643108,1,8,-73.788363393628,40.92213311348252
813,-12.067969426780559,4.507813719821705,43,0.3784189633918261,8.581777995245007,1,14,-108.40841384364076,37.49132136454194
594,-12.385655883278268,6.076005389096569,459,0.6131226489483141,8.578655769891572,1,11,-111.26223983793739,47.814233653824935
577,-11.479392780515639,5.508746591408139,334,0.5814130531825066,8.576957983812527,1,15,-103.1211398714849,44.27917049531631
883,-11.744334465208905,3.967329443032211,306,0.5726847747587197,8.575118103514622,1,14,-105.50115151908825,33.54095985499878
077,-8.256463409950605,4.907534213127133,505,0.6226536669287466,8.57189340534238,1,8,-74.1690727393221,40.28561445519292
076,-8.238771333721498,5.003913310971889,710,0.6566672429803241,8.571703822515868,1,8,-74.01014211447796,40.94283376919056
189,-8.36680672521511,4.9193672865109646,410,0.6018593214496234,8.570983808741765,1,8,-75.16030360534734,40.36665342267063
032,-7.977379567883058,5.39973354995986,139,0.49416424226093036,8.569833841064865,1,19,-71.66201993052134,43.57387574483353
599,-12.75423835473772,6.16785006672595,358,0.5883322388488279,8.567105031455677,1,11,-114.57327251364312,48.3653341828615
558,-10.251160597224823,5.934575081066197,55,0.40253516907351494,8.564370342666148,1,10,-92.08774244450858,46.95403770989809
553,-10.470738432541086,5.620907637468607,3313,0.8105911197986508,8.56331353802706,1,10,-94.06024369969339,44.99610067058792
028,-7.966422563819635,5.110099969772354,800,0.6685860947068359,8.560231960717825,1,19,-71.56359148833802,41.65943351623371
029,-7.956017079314154,5.1350570751391675,296,0.56937321388027,8.559684767601635,1,19,-71.4701174306386,41.82671261751339
031,-7.955897928851736,5.312149608814064,123,0.4820281565605037,8.559333973791901,1,19,-71.46904708382358,43.00116785986095
218,-8.41209725124313,4.616738945385911,135,0.49126548857360525,8.559262759514079,1,17,-75.56715532291518,38.26365696031153
186,-8.472522968387949,5.065138655489547,628,0.644413125670044,8.55726636251251,1,8,-76.1099687755659,41.35697374966658
166,-8.714127132233449,4.937481046269704,156,0.5056245805348307,8.55713993174314,1,0,-78.28033590645921,40.490517235082336
496,-9.520812120096869,5.535313684126224,169,0.5135798437050262,8.5537040478953,1,13,-85.52691044713401,44.44978717304945
123,-8.234454758298122,5.284989991076508,145,0.49836066217083363,8.551499317371698,1,8,-73.97136565769922,42.822477249063866
188,-8.475436468970834,5.1340434748789265,22,0.313549421592915,8.550831329648862,1,8,-76.13614119660487,41.8199272861821
073,-8.245278321704022,4.970903866815104,676,0.6517671272912275,8.549111639625817,1,8,-74.0685953820608,40.71846691193016
556,-10.133736325406296,6.050661598152114,2,0.10986122886681098,8.548885638148727,1,10,-91.03290226349671,47.6611217366159
072,-8.261025039369589,4.963534305859476,485,0.6186208623900493,8.545159687532161,1,8,-74.21005055359772,40.66827199260711
178,-8.546133858788481,5.002556071855931,330,0.5802118375377063,8.543409312129187,1,8,-76.77122665481035,40.933623515519116
808,-11.516913144428589,4.733904543775081,740,0.6608000625296087,8.54279381955039,1,3,-103.45819103517218,39.08534952410081
174,-8.539060276684536,4.862071547559061,1672,0.7422373700986824,8.541798544694956,1,17,-76.70768358563588,39.9733583850897
627,-9.980291596874723,4.836257666635859,80,0.4394449154672439,8.540137014483497,1,18,-89.65448481442189,39.79542007988375
827,-11.688080503061618,5.501789808747793,83,0.44308167988433134,8.537878357719435,1,15,-104.99581357919637,44.234411207001806
088,-8.318942816889413,4.945901675421831,5431,0.8600062669238533,8.53746610227196,1,8,-74.73033480128065,40.548020700021844
068,-8.17662489925388,5.049276136810513,285,0.5655991810819853,8.537249715204194,1,8,-73.45187119512002,41.249927748090855
133,-8.366800564465974,5.371368464488026,29,0.34011973816621555,8.534737574398397,1,8,-75.16024826239622,43.3889880180683
066,-8.150690827707129,5.047373274504426,286,0.5659482215759621,8.53361871168875,1,8,-73.21890146662106,41.23707474355
826,-11.841558576803795,5.327047316739472,185,0.5225746673713202,8.531396668476045,1,3,-106.37453057339455,43.09896392262099
745,-10.650053570064607,4.117908904684938,315,0.5755742213586912,8.530689636192212,1,5,-95.6710589868071,34.66101187918961
019,-7.8912196295986385,5.259362200858675,145,0.49836066217083363,8.52766760885186,1,19,-70.88803203612446,42.65338998700753
114,-8.213826602388297,4.96576292552703,133,0.4897839799950911,8.52611616799067,1,8,-73.78605978032925,40.68345536367741
064,-8.098344175884412,5.077299502621572,818,0.670808408385307,8.524954516408624,1,8,-72.74866349257277,41.43892051510909
038,-7.914823332087331,5.397006380587112,274,0.5616771097666572,8.524644777103282,1,19,-71.10006770319848,43.556124246184346
497,-9.404701112136475,5.707071478042868,115,0.47535901911063644,8.52418718146189,1,13,-84.48386751608056,45.540840753462795
207,-8.54769802584823,4.7052617285691465,2738,0.7915348169263078,8.52403617690883,1,17,-76.78527780657726,38.88534653506955
234,-8.48829471346691,4.442858443276529,916,0.6821107472256465,8.523644319408737,1,17,-76.25164877218259,37.02691060963337
235,-8.489113087306936,4.424417769020725,816,0.6705639094860003,8.521562879909979,1,17,-76.25900034946879,36.89454408844479
014,-7.994610486182009,5.25010710231614,516,0.6248042874508429,8.521081026582856,1,19,-71.81680790319497,42.59221330938431
033,-7.966298983124918,5.35172526007246,29,0.34011973816621555,8.517959607132122,1,19,-71.56248134406916,43.26061923604714
581,-10.77937215322196,5.919353256929021,346,0.584932477994686,8.517837386159758,1,15,-96.83274758451641,46.860619678285325
145,-8.620636458946626,5.29622191959429,159,0.5075173815233827,8.51725971923115,1,0,-77.44049489909744,42.89643802589385
035,-7.938629106352955,5.5722969586039435,46,0.38501476017100583,8.515284593183598,1,19,-71.31391861192957,44.68647025728793
119,-8.073745749966204,5.002296233125713,70,0.42626798770413155,8.515065043603363,1,8,-72.52769207289668,40.931860097875926
588,-11.519185975234059,6.139711070052864,86,0.44659081186545835,8.51182593288621,1,15,-103.4786082216799,48.197117690261244
499,-9.900536139728516,5.87831007941086,25,0.3258096538021482,8.505408886970276,1,10,-88.93802935295813,46.6079216240463
226,-8.710374538106244,4.726334081713521,440,0.6089044875446846,8.504880807946284,1,17,-78.24662577986355,39.03254251865972
060,-8.105791237309953,5.14370736922182,696,0.6546785410760524,8.500901702005342,1,8,-72.81556158357618,41.88459091505297
526,-10.178195681740545,4.994620695677691,282,0.5645446897643238,8.493910517215129,1,10,-91.43228745666843,40.87974818155389
489,-9.415945648893489,5.271400495288335,124,0.48283137373023016,8.491196723871594,1,13,-84.58487890839724,42.73287377595319
212,-8.52515048492744,4.7666718929860705,2363,0.7768110378525989,8.488665772760585,1,17,-76.5827298002927,39.31345919937222
146,-8.643333363917641,5.33768321978107,462,0.6137727054086234,8.488248753517473,1,0,-77.64438466547415,43.16868794009353
586,-11.465751067432597,5.899774739299741,27,0.3332204510175204,8.48586992597067,1,15,-102.99859427784419,46.74022472984978
580,-10.840891294179029,5.886827875961802,107,0.468213122712422,8.482468707233195,1,15,-97.38538343039279,46.660462078930415
142,-8.77093984381164,5.299663311105386,578,0.6361302477572995,8.48222470603233,1,0,-78.79069317788883,42.91908140630742
087,-8.263488533158746,4.858977278269995,389,0.5966146739123692,8.478985128065377,1,8,-74.23218049482907,39.95205356360514
175,-8.486015876957076,4.872114207437809,1478,0.72991214627108,8.478596618943206,1,8,-76.23117763551464,40.04245887690637
164,-8.905115937874257,5.141694330377154,88,0.44886363697321396,8.476050481948004,1,0,-79.99601753848792,41.871126539313835
793,-11.372065381935325,3.9440620882594177,328,0.5796057750765372,8.467461764575775,1,5,-102.15700144599005,33.366572966987086
596,-12.436450256568381,5.884809963806464,166,0.5117993812416756,8.465477381029492,1,11,-111.7185334566752,46.64801957123833
544,-10.00167015149132,5.610724568780154,135,0.49126548857360525,8.464374008701288,1,10,-89.84653163806662,44.93137641288415
955,-13.779329986987696,4.96683027358217,346,0.584932477994686,8.461811149194775,1,9,-123.78182732237492,40.69072587849732
451,-9.33244811533059,4.7437119057895725,346,0.584932477994686,8.460975834917383,1,2,-83.8348078025389,39.15370106515536
144,-8.642651762206338,5.306028785523052,181,0.5204006687076795,8.460224821211401,1,0,-77.6382617331247,42.960942500376454
548,-10.19901573583852,5.789270907545559,63,0.4158883083359671,8.459962681082596,1,10,-91.6193171847925,46.055645303312794
115,-8.19577384871826,4.971822869492237,224,0.541610040220442,8.458220865060653,1,8,-73.62388913490686,40.72472369189851
325,-9.682024299159206,3.597538305262385,2900,0.7972810784121405,8.458156286698767,1,12,-86.97510409151312,30.7284894669459
575,-11.199111788114253,5.446025072686835,11,0.24849066497880004,8.453572652826091,1,15,-100.60333287826137,43.87439514321116
057,-8.132059728458103,5.418065042881349,34,0.35553480614894134,8.45048752008069,1,19,-73.05153545446758,43.693062040661566
476,-9.742008213330465,4.597363322264469,170,0.514166355650266,8.449797643985553,1,18,-87.51394876052667,38.12686645187108
597,-12.504755101661255,5.696543661568434,716,0.657507584059962,8.446989012171851,1,11,-112.33212631993865,45.47456275170423
490,-9.52277677347911,5.191168281691937,761,0.6635946555686647,8.438635727361339,1,13,-85.54455922874666,42.201214927835025
547,-10.18752786607261,5.599193438365149,749,0.6620073206530356,8.43857046164341,1,10,-91.51611989486558,44.85799562218257
572,-10.817940185825744,5.629869297103855,38,0.3663561646129646,8.436225759669409,1,15,-97.17921011618043,45.05300116111176
735,-10.998044671321358,4.099233728181558,941,0.6848005274576363,8.435850967149735,1,5,-98.79711623677234,34.52290760314306
400,-9.494654777511084,4.587598442604235,579,0.6363028103540465,8.432483158904706,1,2,-85.2919350407664,38.05782976017295
487,-9.301925035645395,5.469272880092339,47,0.3871201010907891,8.431899336349474,1,13,-83.56061431254284,44.02474856646509
139,-8.447894228895432,5.179727256073894,16,0.2833213344056216,8.430534929175197,1,8,-75.88872504441865,42.1250332356337
438,-9.11565653928943,4.903876878766176,52,0.3970291913552122,8.429843143484149,1,0,-81.88733594027758,40.26054746924378
132,-8.48078435510482,5.318157447089562,286,0.5659482215759621,8.428413506242045,1,8,-76.18418207512379,43.04062510001682
541,-9.822837462115098,5.635911279530286,172,0.515329159449778,8.427067474149775,1,13,-88.24005025639802,45.09133175274445
182,-8.445874149567386,4.997206920547603,669,0.6507277712385011,8.42626738726727,1,8,-75.87057836306349,40.897311556606006
074,-8.281614907561922,5.0267170586137615,474,0.6163314804034641,8.42621287624788,1,8,-74.39501248654952,41.09738838740417
112,-8.232000597638397,4.960142759717526,765,0.6641182169740592,8.425152658177497,1,8,-73.94931955739607,40.64515908065002
546,-10.116692745690283,5.45495315694324,374,0.592692602597041,8.424319318727422,1,10,-90.87979718194667,43.93218183343208
456,-9.223392408609222,4.717952583097631,823,0.6714170529909472,8.422453270011703,1,2,-82.85514372085629,38.97403214947828
150,-8.922778224398078,4.938884587268428,599,0.6396929655216146,8.421232094095537,1,0,-80.15468055785638,40.5001052733324
554,-10.387979180001832,5.623289224172455,1775,0.7482118923552116,8.420523466023653,1,10,-93.31680468511018,45.011227656717224
163,-8.857887949642555,5.100220449189593,39,0.36888794541139364,8.41855286503869,1,0,-79.57176130182036,41.593094027670475
874,-12.048699753359147,4.380756456630513,157,0.5062595033026966,8.417971489834832,1,14,-108.23531142209629,36.580228506349016
486,-9.390760324713433,5.464314438172061,244,0.5501258210544727,8.416916094636,1,13,-84.35863529193276,43.99271213167099
834,-12.546441345306471,5.526077947088957,1131,0.7031741258763129,8.416391662006705,1,11,-112.70660021797892,44.3905306410381
833,-12.71378876053999,5.287825771352154,1245,0.7127693699347398,8.415962992867778,1,11,-114.2099076266006,42.84115885043745
814,-12.025969325651674,4.640879254911208,133,0.4897839799950911,8.415831709147206,1,3,-108.03112051585433,38.43372607438316
157,-8.795886643837367,4.971117423565576,19,0.2995732273553991,8.41431911576735,1,0,-79.01479409541867,40.71992090748237
086,-8.31258916902945,4.893521312593502,918,0.6823286122355687,8.413823993415482,1,8,-74.67325901145547,40.189521112630665
528,-10.086808857262861,5.096217845088623,195,0.5278114659230517,8.412251383929084,1,10,-90.61134564471392,41.566197718076566
693,-11.446567471993214,5.206395025012386,71,0.42766661190160554,8.411712899922009,1,3,-102.82626510796855,42.30246205843718
622,-9.987765532878576,4.6372881340883545,588,0.6378426183651587,8.411239338417488,1,18,-89.72162432386982,38.4084518245238
728,-10.38896094807295,4.206265027184014,240,0.5484796933490654,8.410988484842628,1,18,-93.32562405774766,35.31128953081765
984,-13.635218286249376,5.971000410423725,19885,0.9897771245540019,8.409185127922541,1,7,-122.48724988843803,47.17692322091332
831,-12.310625686284974,5.249206719929035,14,0.270805020110221,8.406613862962097,1,11,-110.58823211064164,42.586258527061354
816,-12.007811876265139,4.8657946985754235,238,0.5476463551931511,8.403882292431469,1,3,-107.86800937280881,39.99898441513214
618,-9.813286341021143,4.882046230210917,512,0.624027584517077,8.402953013358431,1,13,-88.15425107580627,40.11072929768677
665,-10.70091057886491,4.773335234275042,377,0.5934894195619588,8.402562955868207,1,4,-96.12791526990624,39.359755346567916
167,-8.733829441998965,5.124946376175786,16,0.2833213344056216,8.402484683287252,1,0,-78.45732476640742,41.75899650950069
153,-8.93234757925353,4.867289817880262,160,0.5081404364984463,8.400080408252663,1,0,-80.24064353511454,40.00927244800635
527,-10.116160112512436,5.1074180743726,103,0.46443908991413724,8.396894898024803,1,10,-90.87501245670178,41.6414317435703
543,-9.796400463656191,5.547155848163922,167,0.5123963979403259,8.395197396809365,1,13,-88.00256265857922,44.525678680035234
230,-8.629722068349816,4.527679987774387,330,0.5802118375377063,8.39480634053369,1,17,-77.5221123170217,37.63278674292942
977,-13.353916496352621,5.411020048251129,650,0.6478509642208569,8.394499986828464,1,7,-119.96027291529369,43.64728540004783
220,-8.601300650633682,4.6922123256450154,339,0.5828945617610207,8.388230202064081,1,17,-77.2667983777142,38.79403974376537
511,-10.72838088006072,5.240362034395314,174,0.5164785973923515,8.386498641488956,1,10,-96.37468518414188,42.527732943884125
614,-10.065819001915434,4.9872192063919805,100,0.46151205168412596,8.385566699294358,1,13,-90.4227905660134,40.82945798741015
651,-10.263453796611584,4.653494340907211,186,0.5231108616854587,8.382846037628228,1,18,-92.19817413350717,38.52244072900125
617,-9.895301938746044,4.94280254933023,129,0.48675344504555823,8.381072603292187,1,13,-88.89100972553103,40.52686287638106
171,-8.549576824740523,4.914288445022742,206,0.5332718793265369,8.380388876478365,1,8,-76.8021553441846,40.33188282448003
470,-9.470809165219663,4.744412869124006,192,0.5262690188904886,8.380076180127915,1,2,-85.07772626096069,39.15858382764432
488,-9.426586995694148,5.315790606123528,185,0.5225746673713202,8.378403533455232,1,13,-84.68047175314373,43.02508359877805
194,-8.401091742696991,4.893100241984597,487,0.6190315405853147,8.377278595284789,1,8,-75.46829115755013,40.186631514325136
201,-8.646860972057963,4.707848111834616,2079,0.7640123172695363,8.37510991332065,1,17,-77.6760737085625,38.903429568808434
836,-12.913968945282011,5.477160699529365,2165,0.7680637427560936,8.373845043136056,1,11,-116.00815682191687,44.075676016602955
151,-8.907689375360476,4.933092801341914,626,0.6440946540632921,8.373506275264608,1,0,-80.01913512075387,40.460530889905016
654,-10.215400800094978,4.531129952094019,760,0.6634633357861686,8.371472922026944,1,18,-91.76650672132105,37.657326154398866
193,-8.434592092347366,4.855159723633026,3115,0.8044305406990638,8.37081385812958,1,8,-75.76922991869291,39.925759593937045
187,-8.444253863650745,5.042377753314283,423,0.6049733455231958,8.370606598345216,1,8,-75.85602308702785,41.20332014870222
081,-8.357573906991256,4.857483345231009,276,0.5624017506187339,8.369272971637459,1,8,-75.07736378808748,39.94176508309357
979,-13.096106916272447,5.382973601258006,75,0.43307333402863313,8.368912820697519,1,11,-117.64433005350912,43.46470036527515
562,-10.658502892491192,5.635216211011368,65,0.4189654742026425,8.367311446533005,1,10,-95.74696054156965,45.08692351730327
573,-10.966895053463643,5.452759723317771,42,0.37612001156935626,8.366008853457265,1,15,-98.51729445861166,43.91799011417892
481,-9.309906785028122,5.191865825156349,3977,0.8288534459413917,8.364831171141041,1,13,-83.63231558718799,42.20585665305732
078,-8.326907424179648,5.008712515785157,283,0.5648974238161206,8.362576068633688,1,8,-74.80188208588892,40.97539097608919
978,-13.201630186548835,5.65576447087807,517,0.6249975242259482,8.362482930766634,1,7,-118.59226171870466,45.217100219702544
500,-10.457251367555902,5.106198631344911,462,0.6137727054086234,8.361671917692963,1,10,-93.93908733355234,41.633244773293974
557,-10.31181376107321,6.012168527462044,344,0.584354441703136,8.355527172691868,1,10,-92.63259908566071,47.42770822704441
430,-9.229605798078914,4.895319662311099,631,0.6448889394146857,8.354099863343224,1,2,-82.91095954812442,40.20186090729166
772,-10.613596976410737,3.467824320734081,13,0.26390573296152586,8.353925473492643,1,5,-95.34356383394505,29.72167988447608
792,-11.19554591272447,4.062818883672434,8,0.21972245773362195,8.352592362057884,1,5,-100.57130007462229,34.25295794738872
690,-11.241875292807215,4.919184348267784,58,0.407753744390572,8.35192793334546,1,3,-100.98748397694342,40.3654013080912
992,-13.069929207626584,6.053869424850266,3454,0.814757773620177,8.35143184741654,1,7,-117.40917169571108,47.68052638309003
837,-12.884416513631864,5.414324877127441,1926,0.7563719668414366,8.350883081314182,1,11,-115.7426828115746,43.66876371199754
571,-10.770298437371942,5.395972907544325,268,0.5594711379601839,8.350856753375195,1,10,-96.75123700819813,43.54939586955759
435,-9.374919077286783,5.080288366821778,535,0.6284134161070802,8.350778156829898,1,13,-84.21633094510398,41.45904537787778
457,-9.104536291620771,4.772545105771422,55,0.40253516907351494,8.350754870241165,1,2,-81.78744105583809,39.354267224657846
